Latency,Policy
307.4377775192261,Clipper
365.2663230895996,Clipper
266.7655944824219,Clipper
180.95799854823522,Clipper
293.206787109375,Clipper
281.2690734863281,Clipper
188.6281967163086,Clipper
351.2522220611572,Clipper
359.7268717629569,Clipper
180.75292451041085,Clipper
386.446475982666,Clipper
279.2186737060547,Clipper
253.07440757751465,Clipper
231.21745245797294,Clipper
334.91694927215576,Clipper
260.4778153555734,Clipper
295.05838666643416,Clipper
238.7559413909912,Clipper
235.40964722633362,Clipper
273.97823333740234,Clipper
240.28301239013672,Clipper
365.0193214416504,Clipper
265.6579613685608,Clipper
283.5378646850586,Clipper
444.9441730976105,Clipper
517.3129141330719,Clipper
419.75489258766174,Clipper
201.3533115386963,Clipper
270.15337347984314,Clipper
182.91677747453963,Clipper
202.14802878243583,Clipper
257.584878376552,Clipper
197.96051297869002,Clipper
207.14238711765833,Clipper
245.11112485613143,Clipper
193.00995554242814,Clipper
298.0358600616455,Clipper
348.1853485107422,Clipper
279.94163036346436,Clipper
310.86277961730957,Clipper
455.6102752685547,Clipper
342.4665927886963,Clipper
295.1333522796631,Clipper
263.2822275161743,Clipper
355.8235168457031,Clipper
343.99890899658203,Clipper
257.89175714765275,Clipper
315.34061431884766,Clipper
338.4166104452951,Clipper
364.8076057434082,Clipper
372.19440937042236,Clipper
354.58455085754395,Clipper
355.88765144348145,Clipper
243.90172958374023,Clipper
328.38957650320873,Clipper
162.99962997436523,Clipper
183.52031707763672,Clipper
160.74585914611816,Clipper
247.90239334106445,Clipper
443.30742359161377,Clipper
340.7635450363159,Clipper
243.92658472061157,Clipper
233.63861441612244,Clipper
225.14817118644714,Clipper
339.4030843462263,Clipper
303.74807119369507,Clipper
239.6675944328308,Clipper
288.12148571014404,Clipper
184.7414289202009,Clipper
315.91882024492537,Clipper
196.7942374093192,Clipper
244.46749687194824,Clipper
199.40791811261857,Clipper
186.15130015781946,Clipper
214.96517317635673,Clipper
229.77890287126814,Clipper
309.18887683323453,Clipper
281.4248970576695,Clipper
305.50098419189453,Clipper
343.33672523498535,Clipper
230.21302904401506,Clipper
346.64857387542725,Clipper
280.533504486084,Clipper
352.81479358673096,Clipper
271.75092697143555,Clipper
220.39318084716797,Clipper
251.65951251983643,Clipper
332.47268199920654,Clipper
298.6068384987967,Clipper
337.2704744338989,Clipper
161.9718074798584,Clipper
257.82299041748047,Clipper
260.5893611907959,Clipper
257.277250289917,Clipper
287.6112461090088,Clipper
310.5297088623047,Clipper
212.13513612747192,Clipper
162.03570365905762,Clipper
266.5688991546631,Clipper
291.4879322052002,Clipper
241.9055700302124,Clipper
273.45073223114014,Clipper
579.0189802646637,Clipper
265.4618501663208,Clipper
457.43292570114136,Clipper
376.2756586074829,Clipper
254.02252674102783,Clipper
170.82987512860979,Clipper
372.5926876068115,Clipper
239.05788149152482,Clipper
257.3578357696533,Clipper
281.7669153213501,Clipper
316.145658493042,Clipper
351.0923385620117,Clipper
319.39778327941895,Clipper
336.63458824157715,Clipper
341.1884605884552,Clipper
414.23869132995605,Clipper
457.9622745513916,Clipper
186.63089615958077,Clipper
170.3597136906215,Clipper
176.8887724195208,Clipper
376.8014907836914,Clipper
290.23146629333496,Clipper
395.79782485961914,Clipper
201.4773232596261,Clipper
269.9032851627895,Clipper
205.36112785339355,Clipper
382.9233646392822,Clipper
380.87878908429826,Clipper
419.97745633125305,Clipper
331.08301162719727,Clipper
328.80899310112,Clipper
496.3768005371094,Clipper
380.17988204956055,Clipper
322.75989055633545,Clipper
151.21190888541085,Clipper
285.3999137878418,Clipper
354.98649733407154,Clipper
419.08838748931885,Clipper
287.34344244003296,Clipper
356.83703422546387,Clipper
270.0028419494629,Clipper
241.15490913391113,Clipper
162.0936393737793,Clipper
219.8215126991272,Clipper
271.8330919742584,Clipper
192.02342629432678,Clipper
401.739239692688,Clipper
312.14094161987305,Clipper
398.9636301994324,Clipper
154.2574337550572,Clipper
237.97971861703056,Clipper
170.57667459760393,Clipper
186.65269442967005,Clipper
275.2680778503418,Clipper
301.95584297180176,Clipper
241.31155014038086,Clipper
265.67912101745605,Clipper
278.37395668029785,Clipper
406.92925453186035,Clipper
372.21837043762207,Clipper
245.5601692199707,Clipper
186.61788531712122,Clipper
182.83677101135254,Clipper
158.59620911734444,Clipper
185.732330594744,Clipper
307.7571392059326,Clipper
262.0809078216553,Clipper
344.55629757472445,Clipper
272.8031635284424,Clipper
291.36433601379395,Clipper
352.48138904571533,Clipper
327.7779817581177,Clipper
339.5576477050781,Clipper
286.5520715713501,Clipper
305.40875026157926,Clipper
354.08885138375416,Clipper
376.88212394714355,Clipper
265.52700996398926,Clipper
179.2759895324707,Clipper
378.96084785461426,Clipper
163.2533073425293,Clipper
506.45720958709717,Clipper
152.36820493425643,Clipper
349.1213619709015,Clipper
437.10198998451233,Clipper
417.5015687942505,Clipper
256.5751075744629,Clipper
216.22885976518904,Clipper
252.5207315172468,Clipper
170.91434342520577,Clipper
424.6375858783722,Clipper
480.98140954971313,Clipper
545.9430515766144,Clipper
383.4367096424103,Clipper
178.182738167899,Clipper
272.35350608825684,Clipper
300.04072189331055,Clipper
376.094913482666,Clipper
382.1789741516113,Clipper
395.0360298156738,Clipper
235.37305423191614,Clipper
192.6717417580741,Clipper
169.29708208356584,Clipper
403.7264823913574,Clipper
346.4966058731079,Clipper
415.29130935668945,Clipper
415.799617767334,Clipper
223.42491149902344,Clipper
281.4099192619324,Clipper
318.0910348892212,Clipper
218.3825969696045,Clipper
423.44608306884766,Clipper
288.6727809906006,Clipper
200.91676712036133,Clipper
350.3626755305699,Clipper
420.39875984191895,Clipper
313.1551061357771,Clipper
293.8154697418213,Clipper
262.6851967402867,Clipper
244.5504665374756,Clipper
180.83572387695312,Clipper
295.1812744140625,Clipper
269.8359489440918,Clipper
327.6052474975586,Clipper
286.14673018455505,Clipper
171.97132110595703,Clipper
366.1787509918213,Clipper
163.89639036996024,Clipper
277.87675176348006,Clipper
338.4984561375209,Clipper
223.85311126708984,Clipper
234.1111387525286,Clipper
247.9712963104248,Clipper
237.59722709655762,Clipper
168.07453972952706,Clipper
331.2416076660156,Clipper
252.10134983062744,Clipper
339.0085697174072,Clipper
246.84005975723267,Clipper
280.47735691070557,Clipper
321.79880142211914,Clipper
399.9519007546561,Clipper
265.0109052658081,Clipper
267.1121188572475,Clipper
174.37594277518136,Clipper
282.0396423339844,Clipper
193.2830810546875,Clipper
193.83137566702706,Clipper
283.6695909500122,Clipper
174.33108602251326,Clipper
171.68920380728585,Clipper
366.79253578186035,Clipper
376.632022857666,Clipper
349.0039348602295,Clipper
299.7868742261614,Clipper
205.70865273475647,Clipper
309.3709945678711,Clipper
313.3578300476074,Clipper
336.5514278411865,Clipper
255.9058666229248,Clipper
332.92346000671387,Clipper
284.8765552043915,Clipper
233.28331538609095,Clipper
338.1687104701996,Clipper
292.0297384262085,Clipper
256.7322254180908,Clipper
170.72725296020508,Clipper
306.38059973716736,Clipper
382.651686668396,Clipper
189.63636670793807,Clipper
168.3079515184675,Clipper
336.7772102355957,Clipper
357.1373224258423,Clipper
335.5004072189331,Clipper
345.613694190979,Clipper
337.09630370140076,Clipper
257.9164505004883,Clipper
306.68044090270996,Clipper
278.67720127105713,Clipper
178.36110932486397,Clipper
293.12610626220703,Clipper
156.58705575125558,Clipper
437.9298686981201,Clipper
284.9370241165161,Clipper
479.9842834472656,Clipper
318.43018531799316,Clipper
211.54584203447615,Clipper
406.70857429504395,Clipper
378.02958488464355,Clipper
255.7037557874407,Clipper
312.56706714630127,Clipper
304.43453788757324,Clipper
185.2107048034668,Clipper
335.4625701904297,Clipper
339.81807231903076,Clipper
409.64107513427734,Clipper
368.3347702026367,Clipper
335.56042398725236,Clipper
234.4212532043457,Clipper
256.21551275253296,Clipper
250.9758472442627,Clipper
339.68210220336914,Clipper
356.19068145751953,Clipper
311.3483488559723,Clipper
286.1042022705078,Clipper
186.793429510934,Clipper
266.5645735604422,Clipper
279.31993348257885,Clipper
312.57325410842896,Clipper
273.31534028053284,Clipper
172.81675338745117,Clipper
193.5784135546003,Clipper
249.89006519317627,Clipper
292.57640838623047,Clipper
302.2022247314453,Clipper
303.78198623657227,Clipper
168.62354959760393,Clipper
220.80274990626745,Clipper
193.60559327261788,Clipper
298.9707887172699,Clipper
267.8529918193817,Clipper
200.9754180908203,Clipper
188.15326690673828,Clipper
346.31800651550293,Clipper
389.3625020980835,Clipper
244.78421892438615,Clipper
365.2758598327637,Clipper
342.03546047210693,Clipper
334.8583459854126,Clipper
360.18431186676025,Clipper
242.51580238342285,Clipper
250.4932199205671,Clipper
289.3970012664795,Clipper
302.6429925646101,Clipper
261.3720417022705,Clipper
336.5240437643869,Clipper
389.914870262146,Clipper
387.78655529022217,Clipper
273.68664741516113,Clipper
280.9021472930908,Clipper
285.4475975036621,Clipper
272.0569670200348,Clipper
335.07823944091797,Clipper
296.1152493953705,Clipper
376.9119083881378,Clipper
334.837406873703,Clipper
310.6921672821045,Clipper
254.05335426330566,Clipper
235.40735244750977,Clipper
239.49200766427177,Clipper
271.61945615495955,Clipper
285.5079412460327,Clipper
358.47809314727783,Clipper
331.5777540206909,Clipper
398.0978727340698,Clipper
264.37883377075195,Clipper
279.5085906982422,Clipper
320.81474576677596,Clipper
385.26289803641185,Clipper
373.0828421456473,Clipper
221.14293915884835,Clipper
279.59251403808594,Clipper
395.3521728515625,Clipper
389.27626609802246,Clipper
187.70813941955566,Clipper
205.16371726989746,Clipper
292.8440570831299,Clipper
304.9636781215668,Clipper
185.00208854675293,Clipper
353.35278511047363,Clipper
245.42832374572754,Clipper
254.61935997009277,Clipper
271.40307426452637,Clipper
217.85313742501395,Clipper
177.74438858032227,Clipper
291.4714132036482,Clipper
318.55225563049316,Clipper
214.3089771270752,Clipper
194.68321119035994,Clipper
241.5921688079834,Clipper
284.844309091568,Clipper
335.47496795654297,Clipper
231.96852207183838,Clipper
268.0632472038269,Clipper
189.58115577697754,Clipper
232.89036750793457,Clipper
209.5358371734619,Clipper
306.07046399797713,Clipper
124.2678165435791,Clipper
273.23246002197266,Clipper
267.34745502471924,Clipper
265.6890392303467,Clipper
437.23111152648926,Clipper
449.0651845932007,Clipper
367.7224397659302,Clipper
456.1635732650757,Clipper
353.88408388410295,Clipper
429.0595395224435,Clipper
432.79078006744385,Clipper
384.1179132461548,Clipper
389.2220973968506,Clipper
461.35946682521273,Clipper
536.8790967123849,Clipper
312.9002026149205,Clipper
551.6850471496582,Clipper
430.7784693581717,Clipper
328.507661819458,Clipper
459.16087286812916,Clipper
249.79775292532784,Clipper
505.5938107626779,Clipper
182.96098709106445,Clipper
192.59953498840332,Clipper
196.53916358947754,Clipper
262.3485028743744,Clipper
351.4361381530762,Clipper
268.16439628601074,Clipper
380.6626796722412,Clipper
180.33409118652344,Clipper
270.2641487121582,Clipper
406.0401916503906,Clipper
315.13397693634033,Clipper
344.0640866756439,Clipper
253.85156273841858,Clipper
577.3003101348877,Clipper
398.8022804260254,Clipper
395.7543671131134,Clipper
411.8347406387329,Clipper
333.9886426925659,Clipper
366.65382385253906,Clipper
378.7287950515747,Clipper
255.976745060512,Clipper
230.38019452776228,Clipper
288.4436368942261,Clipper
235.5588436126709,Clipper
441.00115299224854,Clipper
504.22234535217285,Clipper
121.07682228088379,Clipper
181.08701705932617,Clipper
219.05163356236048,Clipper
514.6183286394391,Clipper
329.4985294342041,Clipper
475.7407392774309,Clipper
547.9561260768345,Clipper
549.2779867989676,Clipper
582.6350927352905,Clipper
480.0205707550049,Clipper
330.1300661904471,Clipper
346.49085998535156,Clipper
469.28180967058455,Clipper
426.562990461077,Clipper
301.5892505645752,Clipper
230.83892464637756,Clipper
181.18834495544434,Clipper
162.2929573059082,Clipper
161.22913360595703,Clipper
259.22536849975586,Clipper
241.8386936187744,Clipper
243.1490421295166,Clipper
162.44053840637207,Clipper
306.3652038574219,Clipper
362.5420331954956,Clipper
344.9665069580078,Clipper
254.76926565170288,Clipper
277.5951623916626,Clipper
541.5573120117188,Clipper
280.9415885380336,Clipper
346.88782691955566,Clipper
333.9726448059082,Clipper
334.98090505599976,Clipper
257.0535114833287,Clipper
333.08305740356445,Clipper
284.7858428955078,Clipper
316.839599609375,Clipper
544.34905733381,Clipper
181.95223808288574,Clipper
250.6452969142369,Clipper
120.10860443115234,Clipper
515.8542394638062,Clipper
485.0317716598511,Clipper
323.709774017334,Clipper
353.55493426322937,Clipper
544.1232749394009,Clipper
438.8196808951242,Clipper
352.3914473397391,Clipper
299.39355169023787,Clipper
367.5204277038574,Clipper
402.00397968292236,Clipper
349.2262704031808,Clipper
257.1758202144078,Clipper
398.390531539917,Clipper
349.7240202767508,Clipper
321.69175148010254,Clipper
344.67148780822754,Clipper
351.1970043182373,Clipper
369.9221611022949,Clipper
201.74908638000488,Clipper
262.19701766967773,Clipper
163.01560401916504,Clipper
250.87738037109375,Clipper
217.22793579101562,Clipper
381.4213275909424,Clipper
258.0474853515625,Clipper
310.47117710113525,Clipper
268.43621730804443,Clipper
251.73312425613403,Clipper
225.64735412597656,Clipper
334.0885639190674,Clipper
255.2473545074463,Clipper
232.13332891464233,Clipper
249.93267059326172,Clipper
270.26965618133545,Clipper
247.98345565795898,Clipper
286.5424156188965,Clipper
120.59402465820312,Clipper
612.8104754856655,Clipper
542.8200108664377,Clipper
231.52221952165877,Clipper
246.84701647077287,Clipper
247.50256538391113,Clipper
505.0114393234253,Clipper
463.14447266714916,Clipper
381.8577357700893,Clipper
321.8347345079695,Clipper
409.0089116777693,Clipper
433.69314670562744,Clipper
314.26050662994385,Clipper
422.54929542541504,Clipper
416.2511484963553,Clipper
424.3748188018799,Clipper
389.5597117287772,Clipper
350.0544548034668,Clipper
324.29003715515137,Clipper
255.77926635742188,Clipper
237.19102144241333,Clipper
241.42169952392578,Clipper
161.67306900024414,Clipper
240.30566215515137,Clipper
162.23502159118652,Clipper
236.5097999572754,Clipper
143.06044578552246,Clipper
327.82480120658875,Clipper
366.7583465576172,Clipper
213.5038137435913,Clipper
242.05923080444336,Clipper
205.0189631325858,Clipper
292.1317986079625,Clipper
212.81147003173828,Clipper
150.76851844787598,Clipper
277.4754592350551,Clipper
240.48495292663574,Clipper
359.34178829193115,Clipper
218.35548537118095,Clipper
352.1471977233887,Clipper
348.1954038143158,Clipper
358.4572374820709,Clipper
370.10833621025085,Clipper
291.95353388786316,Clipper
339.33496475219727,Clipper
325.13904571533203,Clipper
395.5294191837311,Clipper
297.52824306488037,Clipper
365.31732082366943,Clipper
235.49975667681014,Clipper
330.72679383414135,Clipper
205.77151434762138,Clipper
285.5650016239711,Clipper
228.459290095738,Clipper
386.422324180603,Clipper
186.07854843139648,Clipper
194.8244571685791,Clipper
269.98716592788696,Clipper
378.4303665161133,Clipper
347.69630432128906,Clipper
254.01043891906738,Clipper
338.83605003356934,Clipper
262.2501850128174,Clipper
302.78873443603516,Clipper
296.42837047576904,Clipper
227.45680809020996,Clipper
161.5293025970459,Clipper
325.66285133361816,Clipper
394.0190374851227,Clipper
311.1411929130554,Clipper
290.2933597564697,Clipper
268.6724066734314,Clipper
293.35787296295166,Clipper
351.25732421875,Clipper
282.0040225982666,Clipper
235.87315423148019,Clipper
266.6492223739624,Clipper
214.89875657217843,Clipper
233.5946559906006,Clipper
177.34003067016602,Clipper
181.7924976348877,Clipper
277.1261419568743,Clipper
463.765025138855,Clipper
410.46297550201416,Clipper
392.32930541038513,Clipper
419.1780686378479,Clipper
412.8194749355316,Clipper
329.42676544189453,Clipper
396.5604782104492,Clipper
320.12293338775635,Clipper
516.8626546859741,Clipper
440.6823771340506,Clipper
378.0277490615845,Clipper
455.82727023533414,Clipper
448.8060712814331,Clipper
505.12306690216064,Clipper
419.66938972473145,Clipper
546.4423043387277,Clipper
341.6767801557268,Clipper
458.7841715131487,Clipper
379.90989003862654,Clipper
273.925713130406,Clipper
395.15392780303955,Clipper
280.93602657318115,Clipper
303.3022539956229,Clipper
290.6069755554199,Clipper
302.71220207214355,Clipper
258.70299339294434,Clipper
257.42650032043457,Clipper
178.13491821289062,Clipper
258.1920623779297,Clipper
244.67897415161133,Clipper
276.86095237731934,Clipper
686.7668628692627,Clipper
460.67166328430176,Clipper
229.53534126281738,Clipper
246.97630405426025,Clipper
369.5228099822998,Clipper
193.94254684448242,Clipper
433.91966819763184,Clipper
302.95008420944214,Clipper
365.29311537742615,Clipper
326.7485499382019,Clipper
220.480135508946,Clipper
195.53186893463135,Clipper
413.26841711997986,Clipper
473.5015034675598,Clipper
418.17840933799744,Clipper
396.52755856513977,Clipper
220.49501964024134,Clipper
423.9914655685425,Clipper
312.9059374332428,Clipper
387.0434522628784,Clipper
277.1289110183716,Clipper
233.22982788085938,Clipper
450.9059429168701,Clipper
453.779935836792,Clipper
407.7716554914202,Clipper
337.7395357404436,Clipper
326.06043815612793,Clipper
367.54349299839566,Clipper
320.1075077056885,Clipper
401.0324478149414,Clipper
366.4525508880615,Clipper
298.99864196777344,Clipper
330.2855832236154,Clipper
360.32424654279436,Clipper
211.02264949253626,Clipper
489.99970299857006,Clipper
506.74997057233537,Clipper
272.8540897369385,Clipper
285.797119140625,Clipper
161.79394721984863,Clipper
162.67013549804688,Clipper
162.2304916381836,Clipper
244.45343017578125,Clipper
277.5585651397705,Clipper
239.64333534240723,Clipper
222.5182056427002,Clipper
280.6729793548584,Clipper
421.90298438072205,Clipper
277.27601528167725,Clipper
354.35447692871094,Clipper
301.7919361591339,Clipper
376.424640417099,Clipper
335.7562303543091,Clipper
478.20472717285156,Clipper
412.9598140716553,Clipper
528.8703680038452,Clipper
298.7039089202881,Clipper
245.1012134552002,Clipper
217.4973487854004,Clipper
288.7091636657715,Clipper
356.8625211715698,Clipper
390.80820764814104,Clipper
421.6358423233032,Clipper
346.55370031084334,Clipper
310.7185023171561,Clipper
401.11963748931885,Clipper
338.93048763275146,Clipper
208.04306438991003,Clipper
380.05529131208147,Clipper
342.68668719700406,Clipper
299.49590138026645,Clipper
311.75013950892856,Clipper
307.34453882489885,Clipper
409.2706952776228,Clipper
256.86308315822055,Clipper
186.967134475708,Clipper
299.2739677429199,Clipper
238.33107948303223,Clipper
237.8556728363037,Clipper
225.4846692085266,Clipper
162.25457191467285,Clipper
161.93723678588867,Clipper
160.4025363922119,Clipper
238.93141746520996,Clipper
280.14516830444336,Clipper
465.8752977848053,Clipper
443.43557953834534,Clipper
245.83148956298828,Clipper
420.15910148620605,Clipper
478.5061776638031,Clipper
493.70187520980835,Clipper
285.768985748291,Clipper
399.29723739624023,Clipper
304.86223101615906,Clipper
180.40001392364502,Clipper
264.19040134974887,Clipper
296.53174536568775,Clipper
234.13522243499756,Clipper
220.1272964477539,Clipper
202.31173038482666,Clipper
285.2876901626587,Clipper
271.40290396554127,Clipper
302.54926681518555,Clipper
283.5731506347656,Clipper
501.6226530075073,Clipper
496.68945584978377,Clipper
599.2644514356341,Clipper
457.7643530709403,Clipper
499.50718879699707,Clipper
374.62925910949707,Clipper
428.34326199122836,Clipper
466.28432273864746,Clipper
406.33061953953336,Clipper
364.3411159515381,Clipper
323.5670328140259,Clipper
308.75192369733537,Clipper
366.5215628487723,Clipper
315.83690643310547,Clipper
274.33221340179443,Clipper
262.31828331947327,Clipper
219.85459327697754,Clipper
216.90034866333008,Clipper
221.90475463867188,Clipper
335.6316089630127,Clipper
279.7045707702637,Clipper
173.4292507171631,Clipper
268.7525749206543,Clipper
240.65089225769043,Clipper
207.97500610351562,Clipper
416.0897731781006,Clipper
426.3378620147705,Clipper
357.7875852584839,Clipper
211.5921974182129,Clipper
232.53284181867326,Clipper
376.79803371429443,Clipper
373.57035279273987,Clipper
397.26343750953674,Clipper
222.99091815948486,Clipper
128.87859344482422,Clipper
272.601740700858,Clipper
199.75614547729492,Clipper
211.8386881692069,Clipper
203.08125019073486,Clipper
277.9679596424103,Clipper
295.4913079738617,Clipper
372.17843532562256,Clipper
252.64760851860046,Clipper
394.998448235648,Clipper
323.618221282959,Clipper
290.75372219085693,Clipper
368.0306673049927,Clipper
507.3695523398263,Clipper
428.105320249285,Clipper
411.8931634085519,Clipper
303.9247989654541,Clipper
359.6467971801758,Clipper
386.5985529763358,Clipper
350.78887939453125,Clipper
284.80802263532365,Clipper
328.37707655770436,Clipper
369.92061138153076,Clipper
259.885573387146,Clipper
201.90739631652832,Clipper
208.14156532287598,Clipper
346.4934825897217,Clipper
191.62249565124512,Clipper
275.73299407958984,Clipper
315.42468070983887,Clipper
316.4670467376709,Clipper
259.9138915538788,Clipper
167.65403747558594,Clipper
322.12233543395996,Clipper
301.4901876449585,Clipper
391.3218379020691,Clipper
233.02459716796875,Clipper
230.99637031555176,Clipper
267.5761282444,Clipper
229.0811538696289,Clipper
231.77075386047363,Clipper
408.0381393432617,Clipper
225.95201219831193,Clipper
255.5419717516218,Clipper
537.8671288490295,Clipper
539.7569239139557,Clipper
472.9219377040863,Clipper
318.34397315979004,Clipper
212.80863285064697,Clipper
201.07598304748535,Clipper
279.54533100128174,Clipper
365.05126953125,Clipper
354.620623588562,Clipper
290.14174938201904,Clipper
511.3993372235979,Clipper
447.06531933375766,Clipper
438.4643690926688,Clipper
365.23916721343994,Clipper
379.74984305245533,Clipper
433.8968515396118,Clipper
296.97860990251814,Clipper
525.7714033126831,Clipper
311.21158599853516,Clipper
410.7520580291748,Clipper
378.1225919723511,Clipper
377.18985080718994,Clipper
342.9092679704939,Clipper
296.7818123953683,Clipper
285.75621332441057,Clipper
191.99037551879883,Clipper
282.70816802978516,Clipper
277.7111530303955,Clipper
174.30901527404785,Clipper
276.57222747802734,Clipper
180.41110038757324,Clipper
282.23371505737305,Clipper
381.78443908691406,Clipper
245.8103895187378,Clipper
381.387996673584,Clipper
282.45530128479004,Clipper
287.2170686721802,Clipper
209.82861518859863,Clipper
314.6146059036255,Clipper
306.3410520553589,Clipper
137.80474662780762,Clipper
183.3798885345459,Clipper
266.64321422576904,Clipper
239.43614959716797,Clipper
328.7848711013794,Clipper
248.33294323512487,Clipper
254.22038350786482,Clipper
434.85912680625916,Clipper
378.6255717277527,Clipper
330.27467131614685,Clipper
378.05333137512207,Clipper
272.798912865775,Clipper
182.71875381469727,Clipper
452.73871421813965,Clipper
500.2549375806536,Clipper
458.6930274963379,Clipper
446.6427053724016,Clipper
508.4523677825928,Clipper
459.1760294778006,Clipper
287.76894296918596,Clipper
475.4413536616734,Clipper
422.2090005874634,Clipper
460.7656683240618,Clipper
402.0716803414481,Clipper
368.7655585152762,Clipper
262.26159930229187,Clipper
208.92596244812012,Clipper
221.3141918182373,Clipper
256.9394111633301,Clipper
318.30430030822754,Clipper
291.7819023132324,Clipper
173.22969436645508,Clipper
162.64891624450684,Clipper
259.55772399902344,Clipper
281.4861059188843,Clipper
375.9300112724304,Clipper
218.30193996429443,Clipper
424.5736598968506,Clipper
276.6242265701294,Clipper
251.62543569292342,Clipper
561.5131855010986,Clipper
228.42884063720703,Clipper
284.63175892829895,Clipper
396.95581793785095,Clipper
315.3379559516907,Clipper
315.7946825027466,Clipper
224.72665309906006,Clipper
139.9219036102295,Clipper
297.99842834472656,Clipper
243.06079319545202,Clipper
287.5833170754569,Clipper
272.5104331970215,Clipper
384.77609157562256,Clipper
268.85759830474854,Clipper
346.1536645889282,Clipper
365.1599884033203,Clipper
429.8854555402483,Clipper
403.2814025878906,Clipper
250.68272863115584,Clipper
344.21641486031666,Clipper
381.08253479003906,Clipper
253.3700466156006,Clipper
315.88892936706543,Clipper
242.3088550567627,Clipper
313.3974415915353,Clipper
424.79634284973145,Clipper
255.38394451141357,Clipper
347.26696014404297,Clipper
320.5442428588867,Clipper
346.5235233306885,Clipper
357.91468620300293,Clipper
226.45986080169678,Clipper
292.6814556121826,Clipper
162.53137588500977,Clipper
238.01684379577637,Clipper
258.4350109100342,Clipper
250.59771537780762,Clipper
443.21370124816895,Clipper
405.7276248931885,Clipper
367.27213859558105,Clipper
187.03277111053467,Clipper
328.7067413330078,Clipper
307.5239360332489,Clipper
194.18065547943115,Clipper
195.9200620651245,Clipper
290.27795791625977,Clipper
209.2292308807373,Clipper
416.9952869415283,Clipper
334.09157395362854,Clipper
291.9406294822693,Clipper
258.43330792018344,Clipper
314.45255279541016,Clipper
336.5701138973236,Clipper
430.21678924560547,Clipper
257.5251715523856,Clipper
254.3807370322091,Clipper
365.2210235595703,Clipper
270.9157705307007,Clipper
244.89400386810303,Clipper
390.6100477491106,Clipper
353.442907333374,Clipper
378.4372465951102,Clipper
321.1099863052368,Clipper
364.40270287649975,Clipper
318.5746669769287,Clipper
217.21437999180384,Clipper
352.1077632904053,Clipper
317.8347110748291,Clipper
326.20091438293457,Clipper
286.59279346466064,Clipper
260.9404836382185,Clipper
179.26740646362305,Clipper
185.95218658447266,Clipper
253.10564041137695,Clipper
387.3317241668701,Clipper
266.27397537231445,Clipper
242.60282516479492,Clipper
238.0828857421875,Clipper
162.16754913330078,Clipper
301.44593715667725,Clipper
329.35816049575806,Clipper
298.3821928501129,Clipper
317.57166385650635,Clipper
283.44271183013916,Clipper
192.43812561035156,Clipper
340.4047966003418,Clipper
327.2722661495209,Clipper
298.08610677719116,Clipper
300.3406524658203,Clipper
321.2520054408482,Clipper
267.65966415405273,Clipper
166.32699966430664,Clipper
302.6223659515381,Clipper
321.89837098121643,Clipper
312.54074573516846,Clipper
120.58401107788086,Clipper
179.23450469970703,Clipper
226.68566022600447,Clipper
374.6335029602051,Clipper
462.5464916229248,Clipper
487.39160810198103,Clipper
478.47187519073486,Clipper
485.3511095046997,Clipper
514.9555206298828,Clipper
451.27248764038086,Clipper
420.31052112579346,Clipper
368.8349042619978,Clipper
333.7481737136841,Clipper
317.4620355878557,Clipper
372.48216356549943,Clipper
421.9485351017543,Clipper
195.51668848310197,Clipper
231.4755575997489,Clipper
360.0451946258545,Clipper
302.3926615715027,Clipper
371.13451957702637,Clipper
413.0594730377197,Clipper
331.972599029541,Clipper
196.9902515411377,Clipper
197.33381271362305,Clipper
264.07313346862793,Clipper
195.4817771911621,Clipper
219.67201232910156,Clipper
218.81680488586426,Clipper
255.82048892974854,Clipper
471.82466983795166,Clipper
301.91510915756226,Clipper
210.4996613093785,Clipper
258.24826104300365,Clipper
210.20102500915527,Clipper
181.51187896728516,Clipper
181.26869201660156,Clipper
126.15776062011719,Clipper
314.448390688215,Clipper
313.2819175720215,Clipper
325.17609000205994,Clipper
285.7975244522095,Clipper
283.37509632110596,Clipper
282.45726227760315,Clipper
301.57744884490967,Clipper
405.2492082118988,Clipper
424.39520359039307,Clipper
476.45129476274764,Clipper
470.0828960963658,Clipper
355.56633131844654,Clipper
471.8371800013951,Clipper
359.1443061828613,Clipper
414.33473995753695,Clipper
379.2144298553467,Clipper
382.7779974256243,Clipper
389.7515296936035,Clipper
305.2751064300537,Clipper
380.4366247994559,Clipper
370.9695679800851,Clipper
387.25529398236955,Clipper
316.5627956390381,Clipper
214.064359664917,Clipper
202.71635055541992,Clipper
287.6390814781189,Clipper
246.78277969360352,Clipper
167.10996627807617,Clipper
238.24691772460938,Clipper
310.04881858825684,Clipper
161.52524948120117,Clipper
240.56410789489746,Clipper
177.37915515899658,Clipper
195.82157135009766,Clipper
279.16734559195385,Clipper
195.43371200561523,Clipper
146.43263816833496,Clipper
283.6472988128662,Clipper
136.38639450073242,Clipper
253.47321374075753,Clipper
155.00903129577637,Clipper
223.37252753121513,Clipper
317.26664304733276,Clipper
363.86638879776,Clipper
269.4362998008728,Clipper
295.2841818332672,Clipper
334.7929120063782,Clipper
273.60862493515015,Clipper
385.26434898376465,Clipper
477.88243293762207,Clipper
284.5863401889801,Clipper
234.96289253234863,Clipper
333.9042901992798,Clipper
373.6687660217285,Clipper
366.11616611480713,Clipper
409.65022359575545,Clipper
449.32362011500766,Clipper
